,archetype_category,IECC_climate_code,TYPEHUQ,cluster_count,best_prediction_accuracy,bic
2,construction,7AK,6,4,0.7356711915535445,4255.0283261513105
3,construction,7AK,6,5,0.6731523378582203,5027.610420850986
4,construction,7AK,6,6,0.6768476621417798,7794.6856796131615
5,construction,7AK,6,7,0.6731523378582203,7396.042188375337
6,construction,7AK,6,8,0.676923076923077,9272.781509637516
7,construction,7AK,6,9,0.58710407239819,11488.599932462192
8,construction,7AK,6,10,0.4981900452488688,11626.152730286867
9,construction,7AK,6,11,0.5526395173453997,14479.227012486543
10,construction,7AK,6,12,0.4515837104072398,17744.24465406122
11,construction,7AK,6,13,0.4594268476621418,19722.559170635897
12,construction,7AK,6,14,0.4165158371040724,21508.863921585573
13,construction,7AK,6,15,0.3737556561085973,22629.78976628525
14,construction,7AK,6,16,0.35791855203619916,24450.112095359924
15,construction,7AK,6,17,0.32315233785822023,25642.9617681846
16,construction,7AK,6,18,0.3186274509803922,26977.473550384275
17,construction,7AK,6,19,0.29924585218702865,29115.63377008395
18,construction,7AK,6,20,0.3033182503770739,31650.885786658626
0,systems,7AK,6,2,0.8597285067873303,-9927.057866347215
1,systems,7AK,6,3,0.94947209653092,-12658.071050540877
2,systems,7AK,6,4,0.8598793363499245,-11171.162359734537
3,systems,7AK,6,5,0.8638763197586726,-10212.714606428195
4,systems,7AK,6,6,0.8406485671191554,-7320.450446871855
5,systems,7AK,6,7,0.7161387631975866,-9048.885506065519
6,systems,7AK,6,8,0.7858220211161389,-3376.7795496341787
7,systems,7AK,6,9,0.7976621417797889,72.03734429716133
8,systems,7AK,6,10,0.7394419306184012,3469.5534569785013
9,systems,7AK,6,11,0.7431372549019608,7349.534413409841
10,systems,7AK,6,12,0.7276018099547512,10893.163807341181
11,systems,7AK,6,13,0.7355203619909503,14374.039295022521
12,systems,7AK,6,14,0.7277526395173455,17487.66087645386
13,systems,7AK,6,15,0.7276772247360483,20729.3332391352
14,systems,7AK,6,16,0.6694570135746606,22508.53685181654
15,systems,7AK,6,17,0.5369532428355959,24081.81077699788
16,systems,7AK,6,18,0.4398190045248868,27736.033920929214
17,systems,7AK,6,19,0.4198340874811463,30886.81956486056
18,systems,7AK,6,20,0.43966817496229266,34363.280990041894
0,energy_loads,7AK,6,2,0.785972850678733,2808.182041355704
1,energy_loads,7AK,6,3,0.6886877828054299,2708.6501391385036
2,energy_loads,7AK,6,4,0.7005279034690799,3162.9746822338034
3,energy_loads,7AK,6,5,0.5060331825037707,2278.230621813478
4,energy_loads,7AK,6,6,0.5644042232277526,2566.262074088465
5,energy_loads,7AK,6,7,0.5024132730015083,2296.281319332202
6,energy_loads,7AK,6,8,0.4553544494720965,2087.549221802502
7,energy_loads,7AK,6,9,0.38906485671191554,2212.1879738821763
8,energy_loads,7AK,6,10,0.3888386123680242,2292.9218187352885
9,energy_loads,7AK,6,11,0.4395927601809955,3193.6877680805883
10,energy_loads,7AK,6,12,0.4591251885369533,3303.2718326602626
11,energy_loads,7AK,6,13,0.4590497737556561,2341.914124779
12,energy_loads,7AK,6,14,0.451131221719457,3280.9579061555496
13,energy_loads,7AK,6,15,0.4004524886877828,3372.9576201492864
14,energy_loads,7AK,6,16,0.3927601809954751,3384.9199806273987
15,energy_loads,7AK,6,17,0.3309954751131222,3431.120622355511
16,energy_loads,7AK,6,18,0.3540723981900452,3480.023900802373
17,energy_loads,7AK,6,19,0.3927601809954751,3429.3472231945475
18,energy_loads,7AK,6,20,0.27217194570135744,3475.2923717585973
