,archetype_category,IECC_climate_code,TYPEHUQ,cluster_count,best_prediction_accuracy,bic
16,systems,1A,3.0,18.0,0.24,19763.300652895818
17,systems,1A,3.0,19.0,0.17555555555555552,21328.19195049539
18,systems,1A,3.0,20.0,0.17333333333333334,22846.21215434496
0,energy_loads,1A,3.0,2.0,0.9133333333333333,268.95613166767396
1,energy_loads,1A,3.0,3.0,0.7822222222222222,266.91156560881313
2,energy_loads,1A,3.0,4.0,0.6066666666666667,298.22994129189567
3,energy_loads,1A,3.0,5.0,0.5866666666666667,286.7067280009792
4,energy_loads,1A,3.0,6.0,0.4111111111111111,270.07751953184
5,energy_loads,1A,3.0,7.0,0.39555555555555555,294.6317903717829
6,energy_loads,1A,3.0,8.0,0.2822222222222222,342.4346268855538
7,energy_loads,1A,3.0,9.0,0.2822222222222222,366.1211914266686
8,energy_loads,1A,3.0,10.0,0.32666666666666666,426.2740950791115
9,energy_loads,1A,3.0,11.0,0.3044444444444444,460.65111982530436
10,energy_loads,1A,3.0,12.0,0.3311111111111111,518.6766125890754
11,energy_loads,1A,3.0,13.0,0.27999999999999997,482.7126644348775
12,energy_loads,1A,3.0,14.0,0.2822222222222222,543.6094950892737
13,energy_loads,1A,3.0,15.0,0.19777777777777775,638.148049376482
14,energy_loads,1A,3.0,16.0,0.21777777777777776,630.7359200699407
15,energy_loads,1A,3.0,17.0,0.1511111111111111,673.3192741618366
16,energy_loads,1A,3.0,18.0,0.1311111111111111,736.2563880193577
17,energy_loads,1A,3.0,19.0,0.1288888888888889,778.1364340057848
18,energy_loads,1A,3.0,20.0,0.13111111111111112,837.785522960962
0,construction,1A,4.0,2.0,0.7,277.6786134665606
1,construction,1A,4.0,3.0,0.53,631.5131575421806
2,construction,1A,4.0,4.0,0.44000000000000006,1219.6248012271753
3,construction,1A,4.0,5.0,0.4800000000000001,2015.7654976465456
4,construction,1A,4.0,6.0,0.49000000000000005,2590.00018820654
5,construction,1A,4.0,7.0,0.45999999999999996,3494.941421735285
6,construction,1A,4.0,8.0,0.43,4571.30501854528
7,construction,1A,4.0,9.0,0.34,5226.206213011525
8,construction,1A,4.0,10.0,0.34,6110.647690680895
9,construction,1A,4.0,11.0,0.26,7033.777644912765
0,systems,1A,4.0,2.0,0.9199999999999999,74.41705717615059
1,systems,1A,4.0,3.0,0.8800000000000001,510.417392930784
2,systems,1A,4.0,4.0,0.6900000000000001,628.6778605213553
3,systems,1A,4.0,5.0,0.66,1116.6862529166137
4,systems,1A,4.0,6.0,0.65,1823.1240886712476
5,systems,1A,4.0,7.0,0.71,2417.8600201290055
6,systems,1A,4.0,8.0,0.6599999999999999,3056.2429242430144
7,systems,1A,4.0,9.0,0.6599999999999999,3758.9957014038982
8,systems,1A,4.0,10.0,0.5700000000000001,4253.234318408531
9,systems,1A,4.0,11.0,0.45,4915.55032799129
0,energy_loads,1A,4.0,2.0,0.6599999999999999,311.74642496247014
1,energy_loads,1A,4.0,3.0,0.5900000000000001,88.49673361172836
2,energy_loads,1A,4.0,4.0,0.31,143.52666719995148
3,energy_loads,1A,4.0,5.0,0.31,90.91840956503
4,energy_loads,1A,4.0,6.0,0.35,93.71268641497181
5,energy_loads,1A,4.0,7.0,0.29,124.61092139479649
6,energy_loads,1A,4.0,8.0,0.31,155.19360461680867
7,energy_loads,1A,4.0,9.0,0.32,244.88752441108636
8,energy_loads,1A,4.0,10.0,0.27999999999999997,276.7615284338798
9,energy_loads,1A,4.0,11.0,0.26,324.1694374859701
0,construction,1A,5.0,2.0,0.9904761904761905,1623.6213302967221
1,construction,1A,5.0,3.0,0.6538095238095238,969.0964740384647
2,construction,1A,5.0,4.0,0.6928571428571428,2471.5877005438792
3,construction,1A,5.0,5.0,0.5447619047619048,2586.4701624008567
4,construction,1A,5.0,6.0,0.41571428571428565,2546.361779531271
5,construction,1A,5.0,7.0,0.5352380952380953,1596.0241486148107
6,construction,1A,5.0,8.0,0.36714285714285716,2985.316644651475
7,construction,1A,5.0,9.0,0.32666666666666666,2729.2434180318887
8,construction,1A,5.0,10.0,0.40619047619047616,3154.686792974804
9,construction,1A,5.0,11.0,0.3571428571428571,4051.6521405739677
10,construction,1A,5.0,12.0,0.31714285714285717,4590.830378798133
11,construction,1A,5.0,13.0,0.27809523809523806,5466.2971912410485
12,construction,1A,5.0,14.0,0.27714285714285714,6110.807948996462
13,construction,1A,5.0,15.0,0.2866666666666667,7018.9090387831275
14,construction,1A,5.0,16.0,0.26857142857142857,7870.648800444791
15,construction,1A,5.0,17.0,0.2590476190476191,8648.344128512705
16,construction,1A,5.0,18.0,0.2590476190476191,9539.31631204937
17,construction,1A,5.0,19.0,0.22809523809523807,10239.997479961035
18,construction,1A,5.0,20.0,0.2276190476190476,10980.84319865395
0,systems,1A,5.0,2.0,0.9904761904761905,928.9179282834384
1,systems,1A,5.0,3.0,0.9804761904761905,2029.3785444804535
2,systems,1A,5.0,4.0,0.9504761904761905,118.31621145871759
3,systems,1A,5.0,5.0,0.8909523809523809,1275.7499721869826
4,systems,1A,5.0,6.0,0.8619047619047618,1569.0665454152477
5,systems,1A,5.0,7.0,0.8123809523809523,2612.4417123935127
6,systems,1A,5.0,8.0,0.7038095238095238,5303.739730934278
7,systems,1A,5.0,9.0,0.7123809523809523,6638.304351037543
8,systems,1A,5.0,10.0,0.731904761904762,8829.893385203308
9,systems,1A,5.0,11.0,0.5138095238095238,8688.609372494073
10,systems,1A,5.0,12.0,0.5147619047619049,10825.226726972338
11,systems,1A,5.0,13.0,0.5147619047619049,13077.5140033256
12,systems,1A,5.0,14.0,0.4747619047619048,15202.111826553864
13,systems,1A,5.0,15.0,0.4847619047619047,17201.008477907133
14,systems,1A,5.0,16.0,0.45619047619047615,19363.457863635398
15,systems,1A,5.0,17.0,0.4557142857142857,21529.424827488663
16,systems,1A,5.0,18.0,0.4461904761904762,23749.90741634193
17,systems,1A,5.0,19.0,0.4552380952380952,26021.401723945193
18,systems,1A,5.0,20.0,0.3952380952380953,27644.44095342346
0,energy_loads,1A,5.0,2.0,0.7823809523809523,55.44453530670259
1,energy_loads,1A,5.0,3.0,0.8614285714285714,1276.9626063215019
2,energy_loads,1A,5.0,4.0,0.7228571428571428,124.46357223376208
3,energy_loads,1A,5.0,5.0,0.7233333333333334,152.2403254995379
4,energy_loads,1A,5.0,6.0,0.44523809523809527,141.77421987859498
5,energy_loads,1A,5.0,7.0,0.5942857142857143,268.7720424803083
6,energy_loads,1A,5.0,8.0,0.5942857142857143,301.75915341209975
7,energy_loads,1A,5.0,9.0,0.5942857142857143,639.4044979864693
8,energy_loads,1A,5.0,10.0,0.5547619047619048,630.6507336741201
9,energy_loads,1A,5.0,11.0,0.5347619047619048,683.0231595473178
10,energy_loads,1A,5.0,12.0,0.5347619047619048,727.3589643267655
11,energy_loads,1A,5.0,13.0,0.3576190476190476,561.7891599753539
12,energy_loads,1A,5.0,14.0,0.3271428571428571,442.42940811417657
13,energy_loads,1A,5.0,15.0,0.3271428571428571,516.914077639718
14,energy_loads,1A,5.0,16.0,0.3071428571428571,572.417423923072
15,energy_loads,1A,5.0,17.0,0.3371428571428572,543.6032653236134
16,energy_loads,1A,5.0,18.0,0.25809523809523804,619.3088821147799
17,energy_loads,1A,5.0,19.0,0.2980952380952381,679.0174285934463
18,energy_loads,1A,5.0,20.0,0.2976190476190476,690.8180160877378
0,construction,1A,6.0,2.0,0.9974999999999999,14266.464507513225
1,construction,1A,6.0,3.0,0.93,-2229.841197862861
2,construction,1A,6.0,4.0,0.7175,-3293.231864176445
3,construction,1A,6.0,5.0,0.645,6230.751492947471
4,construction,1A,6.0,6.0,0.5824999999999999,4853.742662571385
5,construction,1A,6.0,7.0,0.67,9044.476019695303
6,construction,1A,6.0,8.0,0.49000000000000005,10839.375392444217
7,construction,1A,6.0,9.0,0.575,12676.708358943135
8,construction,1A,6.0,10.0,0.48249999999999993,16199.24054419205
9,construction,1A,6.0,11.0,0.6375,17458.559838815963
10,construction,1A,6.0,12.0,0.5925,20264.763899064885
11,construction,1A,6.0,13.0,0.595,23744.0890530638
12,construction,1A,6.0,14.0,0.55,26241.670066437713
13,construction,1A,6.0,15.0,0.5149999999999999,29507.118267311627
14,construction,1A,6.0,16.0,0.4875,31852.89654631055
15,construction,1A,6.0,17.0,0.45999999999999996,33587.495137809456
16,construction,1A,6.0,18.0,0.45999999999999996,37439.40427618337
17,construction,1A,6.0,19.0,0.47750000000000004,40322.3602895573
18,construction,1A,6.0,20.0,0.45999999999999996,43324.59755293121
0,systems,1A,6.0,2.0,0.9650000000000001,-26942.357552308655
1,systems,1A,6.0,3.0,0.95,-22055.71442431443
2,systems,1A,6.0,4.0,0.9625,-22940.262702570206
3,systems,1A,6.0,5.0,0.6975,-34453.666449575976
4,systems,1A,6.0,6.0,0.695,-34807.78894658176
5,systems,1A,6.0,7.0,0.6625,-33585.85284983752
6,systems,1A,6.0,8.0,0.6700000000000002,-28587.158940593305
7,systems,1A,6.0,9.0,0.6224999999999999,-24970.33221884908
8,systems,1A,6.0,10.0,0.5349999999999999,-20345.317997104852
9,systems,1A,6.0,11.0,0.625,-18933.210025360626
10,systems,1A,6.0,12.0,0.4575,-11447.2817411164
11,systems,1A,6.0,13.0,0.47000000000000003,-10668.353456872173
12,systems,1A,6.0,14.0,0.44250000000000006,-16067.120485127947
13,systems,1A,6.0,15.0,0.45500000000000007,-12106.817200883728
14,systems,1A,6.0,16.0,0.4225,-7338.107666639495
15,systems,1A,6.0,17.0,0.4125,-3045.3590698952758
16,systems,1A,6.0,18.0,0.41,1552.3035893489578
17,systems,1A,6.0,19.0,0.38749999999999996,6103.309998593177
18,systems,1A,6.0,20.0,0.4074999999999999,10767.16797033741
0,energy_loads,1A,6.0,2.0,0.7449999999999999,593.8174048298647
1,energy_loads,1A,6.0,3.0,0.7424999999999999,307.7888866374917
2,energy_loads,1A,6.0,4.0,0.74,425.27077493925935
3,energy_loads,1A,6.0,5.0,0.7325000000000002,380.34252224981606
4,energy_loads,1A,6.0,6.0,0.6425000000000001,-715.9209355177522
5,energy_loads,1A,6.0,7.0,0.4575,-1108.0512298331723
6,energy_loads,1A,6.0,8.0,0.725,-683.2318171173421
7,energy_loads,1A,6.0,9.0,0.725,-700.688771589012
8,energy_loads,1A,6.0,10.0,0.4575,-1396.943577623182
9,energy_loads,1A,6.0,11.0,0.4625,-1307.9018748682893
10,energy_loads,1A,6.0,12.0,0.4625,-1213.3579748477716
11,energy_loads,1A,6.0,13.0,0.4575,-1155.284533811629
12,energy_loads,1A,6.0,14.0,0.4574999999999999,-1070.3319423848613
13,energy_loads,1A,6.0,15.0,0.49250000000000005,227.7764107606563
14,energy_loads,1A,6.0,16.0,0.49499999999999994,309.56396312492393
15,energy_loads,1A,6.0,17.0,0.39749999999999996,174.16413755950407
16,energy_loads,1A,6.0,18.0,0.39749999999999996,277.227446759709
17,energy_loads,1A,6.0,19.0,0.29000000000000004,539.5140225614768
18,energy_loads,1A,6.0,20.0,0.2925,597.7811891835568
